addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype,overview
서울특별시 종로구 율곡로 99 (와룡동),,3072.0,A02,A0207,A02070200,3489468,15,20250507143255,20251001,20251023,http://tong.visitkorea.or.kr/cms/resource/51/3489451_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3489451_image3_1.jpg,Type3,126.9902446339,37.5777031595,6,20251023143000,1,23,1522-2295,창덕궁 약다방,11,110,EV,EV01,EV010400,,,"창덕궁 궐내각사의 고풍스러운 분위기 속에 자리하고 있는 약방은 내의원(內醫院)과 함께 궁중의 치료를 위해 왕실의 약재를 보관하고 관리하던 곳이었다. <창덕궁 약다방> 프로그램은 조선왕조실록의 내용을 토대로 궁중에서 사용되었던 약재와 약방 공간을 현대적으로 재해석하여, 오늘날에도 즐길 수 있도록 구성된 체험 프로그램 축제 이다."
서울특별시 광진구 능동로 216 (능동),포시즌가든,4991.0,A02,A0207,A02070200,3546162,15,20251001091526,20250926,20250928,http://tong.visitkorea.or.kr/cms/resource/61/3546161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3546161_image3_1.jpg,Type3,127.0762792676,37.5493552228,6,20251023143000,1,6,070-4848-3619,책 읽는 대한민국,11,215,EV,EV01,EV010600,,,"독서는 여행, 북클럽은 동행을 주제로 열리는 이번 2025 책 읽는 대한민국 축제는 책을 사랑하는 시민 누구나 함께 즐기는 독서 문화 축제이다."
서울특별시 중구 세종대로 124 (태평로1가),,4520.0,A02,A0207,A02070200,3538273,15,20250916162211,20250920,20250921,http://tong.visitkorea.or.kr/cms/resource/45/3538245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3538245_image3_1.jpg,Type3,126.9778877171,37.5674735706,6,20250916162337,1,24,070-4266-7078,청년의 날 : 청년정책 박람회,11,140,EV,EV01,EV010600,,,"본 행사는 2020년 제정된 청년기본법상 법정기념일(9월 셋째 주 토요일)을 기념하고, ‘청년의 날’에 대한 전 세대의 사회적 공감대 형성 및 인식 제고를 위해 추진되는 행사이다. 청년의 날로부터 일주일간을 청년주간으로 지정하고 중앙부처·지방자치단체·공공·민간기업·청년센터·청년들을 중심으로 다채로운 행사를 추진하여 소통의 장을 마련하고 해당 기념일의 의의를 높이고자 한다. 특히, 올해의 슬로건 ‘청년이 있어’는 ‘자신만의 속도와 방향으로 일상을 살아가는 대한민국 모든 청년’을 응원한다는 의미를 담고 있다. 이는 청년이 ‘자신이 만든 가치를 추구’하는 자연스러운 세대의 흐름이자 존재 그 자체로 존중받아야 함을 강조하며, 지금 이 순간 살아가는 청년들의 삶을 지지한다는 뜻을 지니고 있다. 또한 청년이 직접 목소리를 내고 시대의 주역이 되어 미래를 설계하는 능동적 주체임을 드러내며, 과거의 역사를 이어온 청년, 현재 사회의 원동력인 청년, 미래를 만들어 갈 청년의 역할을 재조명하고 있다."
서울특별시 송파구 올림픽로 300 (신천동),,5551.0,A02,A0207,A02070200,2845946,15,20220830135924,20250927,20250928,http://tong.visitkorea.or.kr/cms/resource/11/3359311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3359311_image3_1.jpg,Type3,127.1040749597,37.5141653654,6,20250913100811,1,18,02-360- 4351,"청춘, 커피페스티벌",11,710,EV,EV01,EV010600,선택안함,선택안함,"본 축제는 “기분 좋은 중독”을 주제로 청춘 세대가 가진 다채로운 문화와 빛나는 순간을 표현하고 공유하는 장으로 기획된 청년문화 축제이다. 메인 프로그램으로 국내외 커피 및 디저트 기업이 참여하는 시음회가 진행되며, 부대 프로그램으로는 소비자 참여형 이벤트가 운영된다. 이에는 다양한 포토존과 K-뷰티 체험 등 청춘 세대가 직접 참여할 수 있는 콘텐츠가 포함되어 참가자의 만족도를 높인다. 공연 프로그램으로는 아티스트 공연, 청춘 토크콘서트, 클래식 상영, 29초 영화제 시상식 등이 준비되어 문화적 즐거움을 선사한다. 참가자는 커피 시음과 디저트 체험은 물론 다양한 부스를 통해 색다른 경험을 누릴 수 있으며, 축제장은 청춘이 본인의 취향을 공유하고, 다른 청춘들과 교류하며, 창의성을 발휘하는 열린 문화 공간으로서의 가치를 지닌다."
서울특별시 광진구 광나루로 389 (군자동),광진광장,5006.0,A02,A0207,A02070200,3340159,15,20240730152132,20250918,20250919,http://tong.visitkorea.or.kr/cms/resource/86/3530386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3530386_image3_1.jpg,Type3,127.0732295916,37.5477470211,6,20250909113916,1,6,02-450-7596,청춘대로,11,215,EV,EV01,EV010600,,,"""2025 청춘대로 : 진입 중, 감속 금지“는 청춘이란 이름의 길에 막 진입한 순간을 상징적으로 표현한다. '진입중’이라는 표현은 지금 이 순간에도 청춘을 살아가고 있다는 현재진행형의 의미를 담고 있으며 ‘감속금지’는 그 여정에서 망설임 없이, 속도감 있게 나아가기를 응원하는 메시지를 전한다."
서울특별시 서초구 서초대로77길 17 (서초동),(BLOCK 77),6614.0,A02,A0207,A02070200,3383832,15,20241010142933,20251102,20251102,http://tong.visitkorea.or.kr/cms/resource/64/3553464_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3553464_image3_1.jpg,Type3,127.0257686102,37.4996073141,6,20251103131345,1,15,02-554-9795,케미스트릿 강남역 페스티벌,11,650,EV,EV01,EV010200,,,"케미스트릿 강남역 페스티벌은 서울시 로컬브랜드 상권 육성사업의 일환으로 머물고 싶은 로컬 상권을 만들기 위한 페스티벌이다. 역대급 야장의 규모와 다양한 메뉴들로 K-맛을 즐기고, 로컬 상권 브랜드의 체험존에서 K-멋을 경험할 수 있다.또한 메인무대에서는 인기 유튜버와 아티스트의 공연이, 서브무대에서는 거리 노래방과 디제잉으로 K-컬처의 열기를 더한다. SNS 이벤트와 ‘오늘의 케미 PICK’ 캡슐뽑기 등 참여 프로그램을 통해 케미스트릿 강남역 상권 내에서 사용할 수 있는 할인 쿠폰이 제공되며, 상인·시민·기업이 함께 만들어가는 ‘뜻밖의 케미’가 펼쳐진다."
서울특별시 서초구 서초동,1318-7 서초여행자지원센터 광장,6710.0,A02,A0207,A02070200,3520356,15,20250812140814,20250808,20250830,http://tong.visitkorea.or.kr/cms/resource/55/3520355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3520355_image3_1.jpg,Type3,127.0270546453,37.4981297311,6,20250814095159,1,15,070-4694-1024,케미스트릿 팝업,11,650,EV,EV01,EV010600,,,"「2025 케미스트릿 팝업」은 강남역 보행광장에서 펼쳐지는 청년 대상 K-라이프스타일 체험형 거리축제이다. '케미'는 K-맛, K-멋, K-미를 중심으로 한 청년 취향 콘텐츠의 조합을 뜻하며, 참가자는 각 부스를 순회하며 맛보고 즐기고 인증하는 과정을 통해 자신만의 ‘케미’를 발견하게 된다. 무료로 운영되는 본 축제는 도심 한복판에서 누구나 가볍게 들를 수 있도록 설계되었으며, 체험형 프로그램과 포토존, 경품 랭킹 등 참여 유도 요소를 결합해 자발적 몰입을 유도한다. 특히 무대, 컨테이너 구조물, 안내소 등 주요 공간은 브랜드 콘셉트를 반영해 구성되어 시각적 몰입감도 높다. 이 축제는 청년 개개인의 라이프스타일과 도시의 일상을 연결하고, 지역상권과의 상생을 도모하는 새로운 방식의 도심형 팝업문화 모델이라 할 수 있다."
서울특별시 중구 을지로 281 (을지로7가),,4566.0,A02,A0208,A02081300,3115909,15,20240430153522,20250619,20250718,http://tong.visitkorea.or.kr/cms/resource/10/3490610_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3490610_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20250613172446,1,24,070-7603-3809<br>070-4880-2472,코리아뷰티페스티벌,11,140,EV,EV03,EV030400,선택안함,선택안함,"코리아뷰티페스티벌은 관광업계/민간기업 참여로 이루어지는 K-뷰티 테마 중심의 외래 관광객 대상 관광 축제이다. 동대문, 명동, 성수 등 서울 내 주요 관광지 일대에서 개최되며, 헤어, 메이크업, 패션, 헬스, 웰니스 5개 테마의 K-뷰티 체험 프로그램과 함께 각종 할인 혜택, 이벤트, 프로모션 등이 연계되어 운영된다. K-팝 연계 공연 등 K-컬처 요소들이 결합된 대규모 융합형 페스티벌로 뷰티와 문화 요소를 함께 접할 수 있는 프로그램이 진행된다. 한국을 방문한 외국인 관광객이라면 누구든 참여 가능하며, 코리아뷰티페스티벌 공식 홈페이지(koreabeautyfestival.com)와 한국방문의해위원회 SNS계정(@visitkoreacommittee)을 통해 참여 정보를 확인할 수 있다."
서울특별시 광진구 강변북로 2273 (자양동),,5097.0,A02,A0208,A02081300,3514928,15,20250730171615,20250815,20250815,http://tong.visitkorea.or.kr/cms/resource/27/3514927_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3514927_image3_1.jpg,Type3,127.0739939307,37.5294186076,6,20250730171636,1,6,070-5050-3805,코리안드림 한강대축제,11,215,EV,EV03,EV030400,선택안함,선택안함,"코리안드림 한강대축제는 2025년 8월 15일 광복 80주년을 맞아 서울 한강에서 열리는 대규모 시민 참여형 통일 문화행사이다. 이 축제는 통일을 이념적 논의가 아닌 예술과 문화로 풀어내며, 시민이 직접 참여하고 체험할 수 있도록 기획되었다. 음악, 공연, 드론 쇼 퍼포먼스 등 다양한 장르의 콘텐츠가 마련되어 있으며, 젊은 세대와 기성 세대 모두가 함께 즐길 수 있는 감성적이고 창의적인 프로그램이 중심을 이룬다. 조직위원회는 이번 행사를 일회성 이벤트가 아닌 시민 주도형 통일 운동의 전환점으로 삼고 있으며 통일에 대한 국민의 공감대를 확산시키기 위한 문화 플랫폼으로 발전시킬 계획이다. 축제는 시민이 관람자가 아닌 주체로서 참여하는 방식으로 구성되어 있으며, 통일의 메시지를 일상 속 감동으로 전하는 데 중점을 두고 있다."
서울특별시 종로구 자하문로15길 18 (통인동),2층,3036.0,A02,A0207,A02070200,3493987,15,20250528153522,20250613,20250613,http://tong.visitkorea.or.kr/cms/resource/83/3493983_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3493983_image3_1.jpg,Type3,126.9699630613,37.5808190992,6,20250530134522,1,23,02-722-0911,통인시장 일맥상통맥주축제,11,110,EV,EV01,EV010600,,,"2025년 6월 13일 16시부터 21시까지 전통과 현대가 어우러진 통인시장에서 특별한 맥주축제가 열리는 곳이다. 지역 상점들과 함께하는 이번축제에서는 맥주와 다채로운 맛있는 안주, 그리고 흥겨운 공연까지 즐기실수 있는 곳이다.  초여름 밤, 통인시장에서 맥주 한잔의 여유를 만끽하면 즐길수 있는 곳이다."
서울특별시 마포구 어울마당로 77-1 (서교동),"홍대 레드로드 R1, R2",4042.0,A02,A0207,A02070200,3489354,15,20250507105742,20250509,20250510,http://tong.visitkorea.or.kr/cms/resource/48/3489348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3489348_image3_1.jpg,Type3,126.9214544055,37.5521326759,6,20250507131729,1,13,02-565-7117,통하나봄,11,440,EV,EV01,EV010200,,,"통일에 대한 국민들의 관심을 높이고 통일 공감대 확산을 위해 통일부가 준비한 통일문화행사이다. 
광복 80년의 의미를 되새기고 통일에 대한 이해를 높이고자 한류문화를 바탕으로 국내외 참여자들이 함께 즐길 수 있는 행사이다."
서울특별시 중구 정동길 3 (정동),경향아트힐 1층,4518.0,A02,A0208,A02080300,3481597,15,20250310161205,20221101,20251231,,,,126.9696495605,37.5681316804,6,20250521153901,1,24,02-766-7848,페인터즈,11,140,EV,EV02,EV020300,선택안함,선택안함,"2008년 초연된 페인터즈는 화려한 안무와 라이브 드로잉 및 미디어 아트가 결합한 새로운 개념의 아트 퍼포먼스이다. 페인터즈는 감각적인 어반 댄스, 위트 넘치는 퍼포먼스와 더불어 매 씬 예상을 뒤엎는 반전을 통해 아트 작품이 탄생하는 과정을 드라마틱하게 보여준다. 특히 관객과 함께 작품을 완성해 가는 참여 씬을 반영하여 즐거움과 감동을 넘어 관객과 배우가 함께 예술 감각을 자극하며 지적인 즐거움까지 누릴 수 있는 국내 딱 하나뿐인 공연이다. 또한, 다채로운 조명과 화려한 시각 효과, 박진감 넘치는 음악이 어우러져 더욱 몰입도를 높이며 남녀노소 누구나 쉽게 즐길 수 있도록 구성되어 있어 가족 단위 관객들에게도 큰 사랑을 받고 있다."
서울특별시 강서구 하늘길 지하77 (방화동),,7505.0,A02,A0208,A02081300,3443073,15,20241212134256,20250530,20260228,http://tong.visitkorea.or.kr/cms/resource/55/3529255_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3529255_image3_1.jpg,Type3,126.8015844987,37.5621960337,6,20250829131827,1,4,070-8810-2420,퓨처그라운드 (FUTUREGROUND),11,500,EV,EV03,EV030400,선택안함,선택안함,"퓨처그라운드는 확장현실(XR) 기술과 스포츠 요소를 결합한 신개념 XR스포츠 체험전시이다. 디지털 기술과 놀이를 결합한 미래형 놀이터로, 관람객이 가상현실 공간에 들어가 직접 몸을 움직이며 즐길 수 있다. 몸이 컨트롤러가 되어 레이저를 피하는 X-RUNNER, 가상현실 축구선수가 되어보는 XR KICKER, 내가 그린 그림이 현실이 되는 라이브 스케치 등 체험형 콘텐츠 16종을 한자리에서 만나볼 수 있다. 현재는 롯데몰 김포공항점과 설악워터피아점 두 곳에서 운영되고 있으며, 자세한 내용과 예매 방법은 퓨처그라운드 공식 홈페이지와 인스타그램, 블로그에서 확인할 수 있다."
서울특별시 영등포구 여의동로 330 (여의도동),,7337.0,A02,A0208,A02081100,3517184,15,20250805145429,20250809,20250823,http://tong.visitkorea.or.kr/cms/resource/83/3517183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3517183_image3_1.jpg,Type3,126.9336095794,37.5263997727,6,20250805145916,1,20,02-120,한강 다리밑 영화제,11,560,EV,EV02,EV020800,선택안함,선택안함,한강 다리밑 영화제는 무더운 여름 한강에서만 만날 수 있는 가장 시원하고도 이색적인 야외 영화관으로 영화를 사랑하는 누구나 무료로 관람할 수 있으며 행사 당일 현장을 방문하면 된다. 1주차 8월 9일(토)와 2주차 8월 16일(토) 저녁 7시부터는 사전 행사로 진행한 한강 주제의 숏폼 영상 공모전「한강 모먼트.zip」의 본선 진출작 총 10편을 상영하고 3주차 8월 23일(토) 저녁 7시부터는 시민투표 결과와 전문가 심사 결과를 반영하여 선정된 최종 우수작 5편에 대한 시상식이 진행된다.
서울특별시 영등포구 여의도동,85,7337.0,A02,A0207,A02070200,3001045,15,20230825142913,20251019,20251019,http://tong.visitkorea.or.kr/cms/resource/11/3554311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3554311_image3_1.jpg,Type3,126.9377509138,37.5248000326,6,20251023133433,1,20,0502-1937-1119,한강 종이비행기 축제,11,560,EV,EV01,EV010600,선택안함,선택안함,"2025 한강 종이비행기 축제가 10월 19일(일) 여의도한강공원 녹음수광장에서 개최된다. 이번 축제는 '슝슝 신나는 한강 놀이터'라는 컨셉으로 가을날 한강에서 종이비행기를 접어 날려보는 종이비행기 날리기 대회와 종이비행기 국가대표의 강연과 시연, 온 가족이 함께 즐길 수 있는 공연, 체험  프로그램 등으로 구성되어 있다. 축제의 하이라이트인 종이비행기 대회 참가자는 사전 온라인으로 선착순 모집하며 미래한강본부 누리집(https://hangang.seoul.go.kr) 내 공지를 통해 접수하면 된다. 축제 당일 현장 신청은 받지 않으며 대회에 참가하지 않더라도 누구나 전문가 시연과 체험 프로그램을 즐길 수 있다."
